Company,StockDate,Open,High,Low,Close,Adj Close,Volume,ret_%,log_ret,intraday_ret_%
AAPL,2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,138.14305114746094,80861100,1.4158473593055554,0.01405917855239949,0.0116137002895657
AAPL,2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,139.0143280029297,83221100,0.6307062485095383,0.0062872562025169595,0.0181400929027977
AAPL,2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,140.2772216796875,61732700,0.9084629583874237,0.009043612565655964,0.0016076872044183
AAPL,2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,139.8953857421875,58773200,-0.2722009553139615,-0.002725720957658958,-0.0078456216926312
AAPL,2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,139.8072967529297,64452200,-0.06296775893677165,-0.0006298759195614148,0.003795552610645
AAPL,2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,138.5346221923828,73035900,-0.910306250178039,-0.009144748548540757,-0.0120086662850638
AAPL,2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,137.94725036621094,78762700,-0.4239891926483108,-0.00424890575572101,-0.0023364614713971
AAPL,2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,140.7373046875,69907100,2.022551601341993,0.02002369698927818,0.0116106810878739
AAPL,2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,141.7946014404297,67940300,0.7512555077542338,0.007484476376482349,0.0074423873800679
AAPL,2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,143.46864318847656,85589200,1.1806103554303338,0.01173695522981406,0.0216103601914618
AAPL,2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,145.6322021484375,76378900,1.5080361198639425,0.014967782954405671,0.0119039525569033
AAPL,2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,146.1217041015625,58418800,0.3361220567317025,0.003355584291778144,0.0037659554141662
AAPL,2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,146.33705139160156,61421000,0.14737529333039845,0.0014726680252432583,0.0045023733615847
AAPL,2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,145.5636444091797,58883400,-0.5285107052978799,-0.005299122635640236,-0.00668047286853
AAPL,2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,145.5146942138672,50720600,-0.03362803638997658,-0.00033633691882056636,-0.0002689890240983
AAPL,2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,146.18045043945312,60893400,0.4575182109151532,0.004564747777359723,-6.692899426363752e-05
AAPL,2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,145.72032165527344,56094900,-0.3147676606525929,-0.003152640960727116,-0.0034145320350286
AAPL,2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,149.3621063232422,100077900,2.499160464786798,0.024684421969382583,0.0183553588677167
AAPL,2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,146.65032958984375,124953200,-1.815572102022811,-0.018322558579089977,0.0175248051192915
AAPL,2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,145.82797241210938,74588300,-0.560760538373406,-0.005623387028614384,-0.0002013475950791
AAPL,2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,146.86572265625,69122000,0.7116263272233914,0.0070910621586272055,0.0091483961849128
AAPL,2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,148.3047637939453,54511500,0.9798345806417252,0.009750653301523936,0.0073143567257127
AAPL,2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,147.7859344482422,60394600,-0.34983997305979564,-0.0035045334405599793,-0.0040902171110838
AAPL,2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,148.31533813476562,65463900,0.3582233238230481,0.003575832322571242,-0.0040160682915449
AAPL,2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,147.49179077148438,55020900,-0.5552678324698523,-0.005568151748868544,-0.0064064539808598
AAPL,2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,147.85458374023438,56787900,0.2459750246792236,0.0024567300128209095,0.0040612558105561
AAPL,2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,145.02120971679688,65187100,-1.9163247778746229,-0.019349242824774845,-0.0139981738682107
AAPL,2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,144.97216796875,41000000,-0.03381694866747553,-0.0003382266788697478,-0.0073174781656223
AAPL,2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,147.0506591796875,63804000,1.433717409389601,0.014235368727129721,0.0105100915876912
AAPL,2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,147.06045532226562,59222800,0.006661746797176349,6.661524912678601e-05,-0.0024605648015028
AAPL,2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,148.0408172607422,59256200,0.6666387210132241,0.006644265112801147,0.0070694780667885
AAPL,2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,150.48202514648438,88807000,1.6490100033982769,0.016355614770743605,0.0164901026037356
AAPL,2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,154.7761993408203,137827700,2.8536127089968666,0.02813655549296859,0.027063874969859
AAPL,2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,157.4036865234375,117305600,1.6976041496091998,0.016833558771319784,0.0183952379800129
AAPL,2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,157.86447143554688,117467900,0.2927408641351992,0.002923132124716904,-0.0040820660144622
AAPL,2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,158.246826171875,96041900,0.242204425638759,0.002419115834755678,0.0017999537842026
AAPL,2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,158.7664337158203,69463600,0.3283525847026736,0.003278146847539002,0.0074028145655131
AAPL,2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,153.73696899414062,76959800,-3.1678388208190467,-0.032191003299658405,-0.0172965447072841
AAPL,2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,157.09976196289062,88748200,2.1873678079851855,0.021637881480481104,0.0054590600654584
AAPL,2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,162.06060791015625,174048100,3.1577679592140084,0.031089358102472923,0.0331895579491097
AAPL,2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,161.5409698486328,152052500,-0.32064427514150173,-0.0032115944042415507,-0.016180985933907
AAPL,2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,160.55079650878906,136739200,-0.6129549307346327,-0.006148412114541308,0.0316239690056459
AAPL,2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,158.6683807373047,118023100,-1.172473642247751,-0.011794013178112689,-0.0132911100950162
AAPL,2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,162.08021545410156,107497000,2.15029276844112,0.021275001335466996,0.0062694873709807
AAPL,2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,167.82537841796875,120405400,3.5446417366677974,0.0348326548523388,0.0124201018570184
AAPL,2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,171.64894104003906,116998900,2.278298227665987,0.02252732592793783,0.0171381912772881
AAPL,2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,171.1390838623047,108923700,-0.2970348518581578,-0.0029747687590156676,-0.002001063953962
AAPL,2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,175.9332733154297,115402700,2.8013410758832347,0.027628212433127235,0.0241994753261967
AAPL,2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,172.2960205078125,153237000,-2.067404726277089,-0.020890747292103908,-0.0297040071171739
AAPL,2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,170.91366577148438,139380400,-0.8023137924218271,-0.008055496489666436,-0.0052496329183755
AAPL,2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,175.78623962402344,131063300,2.850897750361181,0.028110158807453232,0.023927830659596
AAPL,2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,168.88418579101562,150185800,-3.9263902838869047,-0.04005552046038201,-0.0391566506038575
AAPL,2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,167.78614807128906,195432700,-0.6501720185247639,-0.006522948431369528,0.0071206188784802
AAPL,2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,166.4233856201172,107499100,-0.812202000485085,-0.008155183300029277,0.0087354482491472
AAPL,2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,169.5998992919922,91185900,1.9086942980031774,0.01890707246548879,0.0083353226563314
AAPL,2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,172.19798278808594,92135300,1.5318897634607476,0.015202748009704758,0.0150254635020492
AAPL,2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,172.82545471191406,68356600,0.3643898224988673,0.00363727531179004,0.0024452241163308
AAPL,2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,176.7960662841797,74919600,2.2974691887166276,0.022714747550243074,0.01829581320326
AAPL,2021-12-28,180.16000366210932,181.3300018310547,178.52999877929688,179.2899932861328,175.7764434814453,79144300,-0.5767225618557914,-0.005783920283101052,-0.0048290983475348
AAPL,2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,175.86468505859375,62348900,0.05020102546207106,0.0005018842896282206,0.000278832606074
AAPL,2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,174.70779418945312,59773000,-0.6578301202172399,-0.006600033586068265,-0.0070764153553392
AAPL,2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,174.0901336669922,64062300,-0.3535391911543173,-0.0035416561783107063,-0.0029198103451318
AAPL,2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.009994506836,178.44309997558594,104487900,2.5004095389577374,0.02469660808441621,0.0235055538027402
AAPL,2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,176.1783905029297,99310400,-1.2691493663616549,-0.01277271864535764,-0.0160434093863732
AAPL,2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,171.49209594726562,94537600,-2.6599712611099946,-0.026959886340480237,-0.0261121453452962
AAPL,2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,168.62930297851562,96904000,-1.6693439735148585,-0.01683434553634227,-0.0040532539699579
AAPL,2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,168.79598999023438,86709100,0.09884818876348955,0.0009879936611226921,-0.0041645047327487
AAPL,2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,168.8155517578125,106765600,0.01158900017663722,0.00011588328703889234,0.0183936632166534
AAPL,2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,171.64894104003906,76138300,1.6783935204568223,0.016644641402214333,0.0160166805334625
AAPL,2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,172.090087890625,74805200,0.2570052852717719,0.002566755914546903,-0.0033499679437195
AAPL,2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,168.8155517578125,84505800,-1.9028034519301795,-0.019211397316761275,-0.0204232356515037
AAPL,2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,169.6783447265625,80440800,0.5110861883079298,0.005097845758724047,0.0100969477255996
AAPL,2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,166.47242736816406,90956700,-1.8894086711918279,-0.01907486062875207,-0.0099702146221569
AAPL,2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,162.97235107421875,94815000,-2.10249610057327,-0.02124913320744525,-0.0221764957203584
AAPL,2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,161.2860870361328,91420500,-1.034693324954239,-0.010400834896915737,-0.0147921983704767
AAPL,2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,159.2272491455078,122848900,-1.2765130138991831,-0.012847304472437548,-0.01222475689831
AAPL,2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,158.4527130126953,162294600,-0.48643441180391545,-0.0048762135468562,0.0099986926759625
AAPL,2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,156.64877319335938,115798400,-1.1384720305744445,-0.011450022337301472,0.0050320988379497
AAPL,2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,156.56053161621094,108275300,-0.05633084469771621,-0.0005634671647879011,-0.0233027373614296
AAPL,2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,156.09974670410156,121954600,-0.29431741662638844,-0.002947513820347247,-0.0198830150090317
AAPL,2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,166.9920196533203,179935700,6.97776465317772,0.06745081989930518,0.0278800007845325
AAPL,2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,171.3548126220703,115541600,2.6125757253593784,0.025790309660043323,0.0271508875044546
AAPL,2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,171.18817138671875,86213900,-0.09724922971325878,-0.0009729654745657257,0.0034481128811945
AAPL,2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,172.39404296875,84914300,0.7044129113962905,0.007019435133714467,0.0062374611610336
AAPL,2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,169.5116729736328,89418100,-1.6719661221934912,-0.01686101253671804,-0.009055489854103
AAPL,2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,169.22698974609375,82465400,-0.16794314075546657,-0.0016808432334122205,0.004135640401663
AAPL,2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,168.51039123535156,77251200,-0.4234540316632507,-0.004243531373451199,-0.0069420163369496
AAPL,2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,171.62220764160156,74829200,1.8466614334209597,0.01829817689780063,0.0180516286067693
AAPL,2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,173.04563903808594,71285000,0.8293981391131577,0.008259775333593929,0.0013064227409951
AAPL,2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,168.96194458007812,90865900,-2.359894465245105,-0.02388185960817165,-0.011599886755145
AAPL,2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,165.5458221435547,98670700,-2.021829498360439,-0.020425482113251476,-0.0214124203690532
AAPL,2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,165.78138732910156,86185500,0.14229606189795074,0.0014219491699056994,0.0090219860768219
AAPL,2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,169.61964416503906,62527400,2.315251969943999,0.022888566471876537,0.0106450959375048
AAPL,2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,169.38406372070312,61177400,-0.13888747703463267,-0.0013898401508754847,0.0040733018526664
AAPL,2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,165.78138732910156,69589300,-2.126927594287742,-0.021498726321001034,-0.0125708583981153
AAPL,2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,164.23040771484375,82772700,-0.9355571450122335,-0.009399609692532247,-0.0148392660686309
AAPL,2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,161.30506896972656,91162800,-1.7812406276165982,-0.017972956566688576,-0.0040004147194322
AAPL,2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,157.133056640625,90009200,-2.5864111746448315,-0.026204469410275953,-0.0330432897412246
AAPL,2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,159.75405883789062,141147500,1.6680145179508887,0.016542559416945272,0.0665880426018026
AAPL,2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,161.82533264160156,91974200,1.2965390793687082,0.012882059622381275,0.0061646105236845
AAPL,2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,162.09034729003906,95056600,0.1637658604567438,0.0016363191039452884,0.0126333717002142
AAPL,2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,160.20559692382812,83474400,-1.1627776716638283,-0.011695907970622225,-0.0091074682926155
AAPL,2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,163.5039825439453,79724800,2.0588454357717945,0.020379376981078938,0.0132003052314748
AAPL,2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,163.1799774169922,76678400,-0.19816344648733164,-0.001983600500187759,-0.0132961683203738
AAPL,2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,160.17617797851562,83737200,-1.8407892230556056,-0.018579425787435842,-0.0080248481982913
AAPL,2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,156.3771514892578,96418800,-2.371779959543907,-0.024003594603117386,-0.0248530701727757
AAPL,2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,154.55125427246094,131148300,-1.167624041880766,-0.011744943029730157,-0.0086891123232057
AAPL,2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,159.960205078125,91454900,3.4997780064136785,0.03439928184946384,0.0091033023259636
AAPL,2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,155.61143493652344,105342000,-2.7186575182731265,-0.02756296768323087,-0.0104868458663206
AAPL,2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,151.89100646972656,96970100,-2.3908451639910067,-0.02419889741867474,-0.0264267107644698
AAPL,2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,147.85641479492188,108732100,-2.656241319731345,-0.02692156839496919,-0.0054803687539085
AAPL,2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,152.24440002441406,92964300,2.9677340922802387,0.02924549192499502,0.0277667502377803
AAPL,2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,156.661865234375,102300200,2.9015617055553777,0.028602633661480616,0.0161731501864137
AAPL,2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,157.6729278564453,75615400,0.6453788996816145,0.006433052472225448,0.0126725584711002
AAPL,2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,160.97128295898438,123511700,2.0918969079727345,0.020703171762427877,0.0216185990870203
AAPL,2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,162.34561157226562,95811400,0.8537725412994579,0.008501485162160578,0.0114366732236566
AAPL,2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,165.7224884033203,81532000,2.080054273318943,0.02058716528260973,0.0199988697192912
AAPL,2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,167.0869903564453,98062700,0.8233655952619934,0.00819994432764838,0.0132150791601317
AAPL,2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,170.87612915039062,90131400,2.2677641065064202,0.0224243259381197,0.0175962224282972
AAPL,2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,171.5142364501953,80546200,0.37343267487237597,0.0037273714607581206,0.0048308966776067
AAPL,2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,172.37808227539062,90371900,0.5036583802453976,0.00502394264199641,0.0199222162458556
AAPL,2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,175.67645263671875,100589400,1.913451128931043,0.018953748756907127,0.0128473837856994
AAPL,2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,174.50828552246094,92633200,-0.6649537241473436,-0.006671743911700934,-0.0043685173114825
AAPL,2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,171.40626525878906,103049300,-1.7775776401588783,-0.017935663088550807,-0.0181623695122112
AAPL,2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,171.1117401123047,78751300,-0.17182869368264075,-0.0017197648850938237,0.0016089109996029
AAPL,2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,175.16600036621094,76468400,2.369364165921839,0.023417303787460327,0.0221687286178546
AAPL,2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,171.84799194335938,73401800,-1.8942080174889853,-0.019123779543851017,-0.0137464926276408
AAPL,2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,168.67726135253906,89058800,-1.8450786389551666,-0.018623125299575178,-0.0030749522941522
AAPL,2022-04-07,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,168.98159790039062,77594700,0.18042535514937175,0.0018026278412233015,0.0057256117467354
AAPL,2022-04-08,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,166.96920776367188,76575500,-1.1908930686671537,-0.011980410063813432,-0.0098381793772018
AAPL,2022-04-11,168.7100067138672,169.02999877929688,165.5,165.75,162.7088165283203,72246700,-2.551602952672394,-0.025847209145409215,-0.017544938628847
AAPL,2022-04-12,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,164.58377075195312,79265200,1.1523372019035305,0.011457483655340873,-0.0021426056493117
AAPL,2022-04-13,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,167.2734832763672,70618900,1.634251367631978,0.01621041210434903,0.0179819255499804
AAPL,2022-04-14,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,162.25726318359375,75329400,-2.9988136759761863,-0.030446977414920754,-0.0312390222927498
AAPL,2022-04-18,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,162.04127502441406,69023900,-0.1331146322462562,-0.001332033084756065,0.0070156733047799
AAPL,2022-04-19,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,164.32852172851562,67723800,1.4115210484223484,0.014016518521676551,0.0144224309926321
AAPL,2022-04-20,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,164.1616668701172,67929800,-0.10153736955906822,-0.0010158895366720695,-0.0090661224762892
AAPL,2022-04-21,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,163.3665313720703,87227800,-0.4843612477911652,-0.004855380784953786,-0.014741610556975
AAPL,2022-04-22,166.4600067138672,167.8699951171875,161.5,161.7899932861328,158.82147216796875,84882400,-2.7821238327880637,-0.02821558024597882,-0.0280548674719315
AAPL,2022-04-25,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,159.8914794921875,96046400,0.6737170419167882,0.006714577106436587,0.0109235961951519
AAPL,2022-04-26,162.25,162.33999633789062,156.72000122070312,156.8000030517578,153.92303466796875,95623200,-3.732809805234416,-0.038042629341040614,-0.0335901198658994
